OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-HI,USGS Hawaii Water Science Center,USGS-204853156071001,6-4807-23 T16,Well: Test hole not completed as a well,,20020000,,,,,20.8115169,-156.11664,24000,5,seconds,Interpolated from MAP.,NAD83,1291.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,63,ft,63,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204853156071301,6-4807-05 TUN39,Well,,20020000,,,,,20.8115169,-156.1174734,24000,5,seconds,Interpolated from MAP.,NAD83,1330.00,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204853156071901,"Koolau Ditch nr Puakea, Maui, HI",Stream: Ditch,,20020000,,,,,20.8146667,-156.1220556,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1302,feet,0.1,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204853156072301,6-4807-35 T30,Well: Test hole not completed as a well,,20020000,,,,,20.8115169,-156.120251,24000,5,seconds,Interpolated from MAP.,NAD83,1375.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,127,ft,127,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204853156072401,6-4807-38 T33,Well: Test hole not completed as a well,,20020000,,,,,20.8115169,-156.1205288,24000,5,seconds,Interpolated from MAP.,NAD83,1381.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,85,ft,85,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204853156302501,"Pohakea Stream at Hwy. 30 near Maalaea, Maui, HI",Stream,,20020000,,,1.98,sq mi,20.8147222,-156.5069444,24000,1,seconds,Interpolated from MAP.,NAD83,180,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204853156350701,"Ukumehame Gulch 50 ft DS of major intake, Maui, HI",Stream,,20020000,,,,,20.8146667,-156.5851667,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,240,feet,0.1,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204854156062701,6-4806-15 T36,Well: Test hole not completed as a well,,20020000,,,,,20.8117945,-156.1046963,24000,5,seconds,Interpolated from MAP.,NAD83,943.00,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,354,ft,354,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204854156350501,"Ukumehame Gulch upstream of taro div, Maui, HI",Stream,,20020000,,,,,20.8149083,-156.584936,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,270,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204855156062801,6-4806-43 T83,Well: Test hole not completed as a well,,20020000,,,,,20.8120723,-156.104974,24000,5,seconds,Interpolated from MAP.,NAD83,944.4,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19390101,790,ft,790,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204856156062601,6-4806-42 T82,Well: Test hole not completed as a well,,20020000,,,,,20.81235,-156.1044186,24000,5,seconds,Interpolated from MAP.,NAD83,924.2,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19390101,482,ft,482,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204856156072901,"Koolau Ditch nr Waiohue, Maui, HI",Stream: Ditch,,20020000,,,,,20.8156389,-156.1247778,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1299,feet,0.1,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204857156062901,6-4806-05 TU49,Well,,20020000,,,,,20.8126277,-156.1052518,24000,5,seconds,Interpolated from MAP.,NAD83,920.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204857156071301,6-4807-22 T15,Well: Test hole not completed as a well,,20020000,,,,,20.8126278,-156.1174734,24000,5,seconds,Interpolated from MAP.,NAD83,1252.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,93,ft,93,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204857156071701,6-4807-03 TU37,Well,,20020000,,,,,20.8126279,-156.1185844,24000,5,seconds,Interpolated from MAP.,NAD83,1320.00,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204857156072301,6-4807-18 T8,Well: Test hole not completed as a well,,20020000,,,,,20.8126279,-156.120251,24000,5,seconds,Interpolated from MAP.,NAD83,1320.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,66,ft,66,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204857156072401,6-4807-14 T4,Well: Test hole not completed as a well,,20020000,,,,,20.8126279,-156.1205288,24000,5,seconds,Interpolated from MAP.,NAD83,1320.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,95,ft,95,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204857156072501,6-4807-15 T5,Well: Test hole not completed as a well,,20020000,,,,,20.8126279,-156.1208065,24000,5,seconds,Interpolated from MAP.,NAD83,1360.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,38,ft,38,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204857156072502,6-4807-16 T6,Well: Test hole not completed as a well,,20020000,,,,,20.8126279,-156.1208065,24000,5,seconds,Interpolated from MAP.,NAD83,1320.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,38,ft,38,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204857156074001,"Koolau Ditch DS Puaakaa input, Maui, HI",Stream: Ditch,,20020000,,,,,20.8158333,-156.1279444,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1277,feet,0.1,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204858156072101,6-4807-02 TU36,Well,,20020000,,,,,20.8129056,-156.1196955,24000,5,seconds,Interpolated from MAP.,NAD83,1300.00,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204858156072601,6-4807-17 T7,Well: Test hole not completed as a well,,20020000,,,,,20.8129056,-156.1210843,24000,5,seconds,Interpolated from MAP.,NAD83,1355.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,86,ft,86,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204858156293101,"Paleaahu Str. at alt. 100 ft nr Maalaea, Maui, HI",Stream,,20020000,,,,,20.8161111,-156.4919444,24000,1,seconds,Interpolated from MAP.,NAD83,100,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204859156062201,6-4806-46 T93,Well: Test hole not completed as a well,,20020000,,,,,20.8131832,-156.1033075,24000,5,seconds,Interpolated from MAP.,NAD83,848.6,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19430101,614,ft,614,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204859156062501,6-4806-06 TU50,Well,,20020000,,,,,20.8131832,-156.1041408,24000,5,seconds,Interpolated from MAP.,NAD83,845.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204859156071601,6-4807-21 T13,Well: Test hole not completed as a well,,20020000,,,,,20.8131833,-156.1183066,24000,5,seconds,Interpolated from MAP.,NAD83,1285.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,119,ft,119,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204859156071801,6-4807-20 T12,Well: Test hole not completed as a well,,20020000,,,,,20.8131833,-156.1188622,24000,5,seconds,Interpolated from MAP.,NAD83,1240.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,104,ft,104,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204859156071901,6-4807-19 T11,Well: Test hole not completed as a well,,20020000,,,,,20.8131833,-156.1191399,24000,5,seconds,Interpolated from MAP.,NAD83,1282.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,94,ft,94,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204859156072301,6-4807-01 TU35,Well,,20020000,,,,,20.8131834,-156.120251,24000,5,seconds,Interpolated from MAP.,NAD83,1300.00,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204859156370901,"6-4837-01 Olowalu Pump O (S11), Maui, HI",Well,,20020000,,,,,20.8130556,-156.6163889,24000,1,seconds,Reported.,NAD83,20,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,1905,20,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204900156062901,"BIG SPRING, NAHIKU, MAUI",Spring,,20020000,,,,,20.813461,-156.1052518,,Unknown,Unknown,Interpolated from MAP.,NAD83,546,feet,1,feet,Altimeter.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204900156063201,"BIG SPRINGS NEAR NAHIKU, MAUI",Spring,,20020000,,,,,20.813461,-156.106085,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204900156063301,HANAWI STREAM WATERFALL AT BIG SPRINGS NEAR NAHIKU,Stream,,20020000,,,,,20.813461,-156.1063629,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204900156264801,"6-4926-02 Pulehunui, Maui, HI",Well,,20020000,,,,,20.8166667,-156.4466667,24000,Unknown,Unknown,Reported.,NAD83,190,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,196,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204902156062101,6-4906-03 T94,Well: Test hole not completed as a well,,20020000,,,,,20.8140164,-156.1030297,24000,5,seconds,Interpolated from MAP.,NAD83,796,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19430101,596,ft,596,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204902156063101,"Hanawi 23, Nahiku, Maui, HI",Stream,,20020000,,,,,20.8141528,-156.1059889,24000,1,seconds,Interpolated from Digital MAP.,NAD83,665,feet,40,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204902156072201,6-4907-03 T14,Well: Test hole not completed as a well,,20020000,,,,,20.8140166,-156.1199732,24000,5,seconds,Interpolated from MAP.,NAD83,1241,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,28,ft,28,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204902156082601,"West Wailua Iki Str 0.30 mi US Hana Hwy, Maui, HI",Stream,,20020000,,,,,20.8173111,-156.1406139,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1393,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204902156271801,6-4927-01 W260,Well,,20020000,,,,,20.8140198,-156.4521806,24000,1,seconds,Interpolated from MAP.,NAD83,120.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204902156533901,"5-4953-02 Shaft 3, Lanai, HI",Well,,20040000,,,,,20.8141667,-156.8913889,24000,Unknown,Unknown,Reported.,NAD83,1928,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19460101,1002,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204903156062601,"HANAWI SPRING 1, MAUI",Spring,,20020000,,,,,20.8142942,-156.1044185,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,660,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204903156070001,"Kapaula Spring at 950 ft, Maui, HI",Spring,,20020000,,,,,20.8142943,-156.1138624,24000,1,seconds,Differentially corrected Global Positioning System.,NAD83,950,feet,20,feet,Altimeter.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204903156073301,"Waiohue Stream nr Hana Hwy, Maui, HI",Stream,,20020000,,,,,20.8173889,-156.1258333,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1239,feet,4.3,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204903156074901,"Koolau Ditch nr Kopiliula, Maui, HI",Stream: Ditch,,20020000,,,,,20.8175556,-156.1301944,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1311,feet,0.1,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204903156525701,5-4952-01,Well,,20040000,,,,,20.8143415,-156.8796977,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,2220.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,19240101,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204903156525801,"5-4952-02 W4, Lanai, HI",Well,,20040000,,,,,20.8136111,-156.8805556,24000,Unknown,Unknown,Reported.,NAD83,2316,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,1950,1178,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204904156061901,6-4906-05 T96,Well: Test hole not completed as a well,,20020000,,,,,20.8145719,-156.1024742,24000,5,seconds,Interpolated from MAP.,NAD83,785,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19440101,530,ft,530,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204904156062101,6-4906-04 T95,Well: Test hole not completed as a well,,20020000,,,,,20.8145719,-156.1030297,24000,5,seconds,Interpolated from MAP.,NAD83,780.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19430101,148,ft,148,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204904156065901,6-4906-06 T98,Well: Test hole not completed as a well,,20020000,,,,,20.814572,-156.1135846,24000,5,seconds,Interpolated from MAP.,NAD83,1015,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19440101,755,ft,755,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204904156072501,6-4907-01 T9,Well: Test hole not completed as a well,,20020000,,,,,20.8145721,-156.1208065,24000,5,seconds,Interpolated from MAP.,NAD83,1250.00,feet,10.,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,57,ft,57,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204904156072601,6-4907-02 T10,Well: Test hole not completed as a well,,20020000,,,,,20.8145721,-156.1210842,24000,5,seconds,Interpolated from MAP.,NAD83,1285.7,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19350101,55.5,ft,56,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204906156061801,6-4906-02 T91,Well: Test hole not completed as a well,,20020000,,,,,20.8151274,-156.1021964,24000,5,seconds,Interpolated from MAP.,NAD83,761.5,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19430101,548,ft,548,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204906156062301,"HANAWI SPRING 2, MAUI",Spring,,20020000,,,,,20.8151274,-156.1035852,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,770,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204907156305001,"6-4930-01 Pohakea 1, Maui, HI",Well,,20020000,,,,,20.8186111,-156.5138889,24000,Unknown,Unknown,Reported.,NAD83,300,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,,350,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204908156121901,"HONOMANU 23, MAUI",Stream,,20020000,,,,,20.8156848,-156.202469,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,3015,feet,1,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204909156083001,"East Wailuanui Stream 500 ft US of ditch, Maui, HI",Stream,,20020000,,,,,20.8191111,-156.1415556,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1369,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204909156281401,"6-4928-02 Puunene Airport Shaft (S34), Maui, HI",Well,,20020000,,,,,20.8161111,-156.4677778,24000,1,seconds,Interpolated from Digital MAP.,NAD83,49,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19410101,53.5,ft,53.5,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204910156081201,"Kopiliula Stream at Hwy, Maui, HI",Stream,,20020000,,,,,20.8162389,-156.1338613,,1,seconds,Interpolated from MAP.,NAD83,1270,feet,10,feet,Altimeter.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204910156121801,"HONOMANU 20, MAUI",Stream,,20020000,,,,,20.8162403,-156.2021912,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,2995,feet,1,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204911156053101,6-4905-01 T87,Well: Test hole not completed as a well,,20020000,,,,,20.8165159,-156.0891415,24000,5,seconds,Interpolated from MAP.,NAD83,465,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19420101,737.8,ft,738,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204911156370201,"Olowalu Stream at alt 120 ft, Maui, HI",Stream,,20020000,,,,,20.8196944,-156.6172222,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,120,feet,0.1,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204912156080901,"E. Wailuaiki near Hana Hwy, Maui, HI",Stream,,20020000,,,,,20.82,-156.1358889,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1255,feet,4.3,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204912156081301,"Kopiliula Spring at Hwy, Maui, HI",Spring,,20020000,,,,,20.8167944,-156.134139,,1,seconds,Interpolated from MAP.,NAD83,1270,feet,10,feet,Altimeter.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204913156043701,"6-4904-01 Nahiku, Maui, HI",Well,,20020000,,,,,20.8202778,-156.0769444,24000,Unknown,Unknown,Reported.,NAD83,155,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,180,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204913156125401,"MB Puohokamoa Str DS lower flume, Maui, HI",Stream,,20020000,,,,,20.8203056,-156.214861,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204913156305001,"6-4930-02 Pohakea 2, Maui, HI",Well,,20020000,,,,,20.8202778,-156.5138889,24000,Unknown,Unknown,Reported.,NAD83,330,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,,365,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204914156293601,6-4929-02 W266,Well,,20020000,,,,,20.8173534,-156.4905125,24000,1,seconds,Interpolated from MAP.,NAD83,70.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19640101,73,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-204914156305001,"6-4930-03 Pohakea 3, Maui, HI",Well,,20020000,,,,,20.8205556,-156.5138889,24000,Unknown,Unknown,Reported.,NAD83,345,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,,375,ft,,,NWIS
